year,paper,paper_links,paper_data
2017,Emergent Predication Structure in Vector Representations of Neural Readers,"['https://www.semanticscholar.org/paper/Emergent-Predication-Structure-in-Vector-of-Neural-Wang-Onishi/c20e4367a81da5f60c8ea2aedb52a382998a6e47', 'https://www.semanticscholar.org/paper/Emergent-Logical-Structure-in-Vector-of-Neural-Wang-Onishi/99e763d3835686b8e1285c2a498766044fbc88ad']","[{'Citations': '1'}, {'Citations': '6', 'Highly Influenced Papers': '2', 'Cite Background': '4', 'Cite Methods': '2', 'Cite Results': '1', 'Twitter Mentions': '8'}]"
2017,An Actor-critic Algorithm for Learning Rate Learning,['https://www.semanticscholar.org/paper/An-Actor-critic-Algorithm-for-Learning-Rate-Xu-Qin/70b845bb5d5630c56e9ccba8d158b551b3b856a8'],[{'Citations': '1'}]
2017,Joint Multimodal Learning with Deep Generative Models,['https://www.semanticscholar.org/paper/Joint-Multimodal-Learning-with-Deep-Generative-Suzuki-Nakayama/19db8f6acb84546930c6ba22b6fde1c73cfcc4ba'],"[{'Citations': '67', 'Highly Influenced Papers': '23', 'Cite Background': '40', 'Cite Methods': '31', 'Cite Results': '5', 'Twitter Mentions': '5'}]"
2017,Energy-Based Spherical Sparse Coding,['https://www.semanticscholar.org/paper/Energy-Based-Spherical-Sparse-Coding-Kong-Fowlkes/0ef0206d66578a06c4724946f74db4fe0e75feed'],"[{'Citations': '1', 'Cite Methods': '1', 'Twitter Mentions': '5'}]"
2017,Improving Invariance and Equivariance Properties of Convolutional Neural Networks,['https://www.semanticscholar.org/paper/Improving-Invariance-and-Equivariance-Properties-of-Tensmeyer-Martinez/274e840eea69eff04bb9c7c0f91fa3551b4d5993'],"[{'Citations': '2', 'Cite Methods': '1'}]"
2017,Efficient Softmax Approximation for GPUs,['https://www.semanticscholar.org/paper/Efficient-softmax-approximation-for-GPUs-Grave-Joulin/9ec499af9b85f30bdbdd6cdfbb07d484808c526a'],"[{'Citations': '143', 'Highly Influenced Papers': '23', 'Cite Methods': '83', 'Cite Background': '59', 'Cite Results': '3'}]"
2017,The Preimage of Rectifier Network Activities,['https://www.semanticscholar.org/paper/The-Preimage-of-Rectifier-Network-Activities-Carlsson-Azizpour/4205a142ded4e3bf20e8516cdc7fb5accf06897a'],"[{'Citations': '4', 'Cite Background': '3', 'Cite Methods': '1'}]"
2017,Deep Convolutional Neural Network Design Patterns,['https://www.semanticscholar.org/paper/Deep-Convolutional-Neural-Network-Design-Patterns-Smith-Topin/fbbeaf368189c79b6a1da0d2b9dc2e646cd95524'],"[{'Citations': '32', 'Highly Influenced Papers': '2', 'Cite Background': '17', 'Cite Methods': '7', 'Twitter Mentions': '104'}]"
2017,OMG: Orthogonal Method of Grouping With Application of K-Shot Learning,['https://www.semanticscholar.org/paper/OMG%3A-Orthogonal-Method-of-Grouping-With-Application-Fan-Zhang/14375ab398801fa2e97a05e48043047f216e5755'],[{'Citations': '0'}]
2017,Spatio-Temporal Abstractions in Reinforcement Learning Through Neural Encoding,['https://www.semanticscholar.org/paper/Spatio-Temporal-Abstractions-in-Reinforcement-Baram-Zahavy/65ab904742172a578a9cdbd38d5700202cc7a841'],"[{'Citations': '3', 'Highly Influenced Papers': '1', 'Cite Background': '2', 'Cite Methods': '1'}]"
2017,Making Stochastic Neural Networks from Deterministic Ones,['https://www.semanticscholar.org/paper/Making-Stochastic-Neural-Networks-from-Ones-Lee-Kim/aec63d189d80ae67d5988c1aa36e1e6c1622c2e1'],[{'Citations': '0'}]
2017,Chess Game Concepts Emerge under Weak Supervision: A Case Study of Tic-tac-toe,['https://www.semanticscholar.org/paper/Chess-Game-Concepts-Emerge-under-Weak-Supervision%3A-Zhao-Lu/5c595dd9cdf197cee0054bc509e188e34edad724'],[{'Citations': '0'}]
2017,Generative Adversarial Parallelization,['https://www.semanticscholar.org/paper/Generative-Adversarial-Parallelization-Im-Ma/7543ec5a7b447ee3cfc9d2dc354ab72589c5a02f'],"[{'Citations': '19', 'Highly Influenced Papers': '1', 'Cite Background': '8', 'Cite Methods': '1', 'Twitter Mentions': '27'}]"
2017,Investigating Recurrence and Eligibility Traces in Deep Q-Networks,['https://www.semanticscholar.org/paper/Investigating-Recurrence-and-Eligibility-Traces-in-Harb-Precup/fae23c8b0280fdc6488d8105d793d60d85e27491'],"[{'Citations': '12', 'Cite Methods': '4', 'Cite Background': '3', 'Twitter Mentions': '7'}]"
2017,Discovering objects and their relations from entangled scene representations,['https://www.semanticscholar.org/paper/Discovering-objects-and-their-relations-from-scene-Raposo-Santoro/15f91ae7590b88c4a533daeefa4b6fa7c0c277e5'],"[{'Citations': '65', 'Highly Influenced Papers': '1', 'Cite Background': '41', 'Cite Methods': '13'}]"
2017,Generalizable Features From Unsupervised Learning,"['https://www.semanticscholar.org/paper/Generalizable-Features-From-Unsupervised-Learning-Mirza-Courville/c3b6eaa1544a6864ebbf57cc0d1f4a352cacf5b3', 'https://www.semanticscholar.org/paper/GENERALIZABLE-FEATURES-FROM-U-NSUPERVISED-LEARNING-Mirza-Courville/aa142256139e8f0cc3cb2f9e3bdea5d68688dec3']","[{'Citations': '13', 'Highly Influenced Papers': '1', 'Cite Background': '8', 'Cite Methods': '2', 'Twitter Mentions': '10'}, {'Citations': '0'}]"
2017,RL^2: Fast Reinforcement Learning via Slow Reinforcement Learning,['https://www.semanticscholar.org/paper/RL%24%5E2%24%3A-Fast-Reinforcement-Learning-via-Slow-Duan-Schulman/954b01151ff13aef416d27adc60cd9a076753b1a'],"[{'Citations': '318', 'Highly Influenced Papers': '37', 'Cite Background': '165', 'Cite Methods': '109', 'Cite Results': '16'}]"
2017,Opening the vocabulary of  neural language models with character-level word representations,['https://www.semanticscholar.org/paper/Opening-the-vocabulary-of-neural-language-models-Labeau-Allauzen/9892a492f5a58d8a36e957c440b39415ea092070'],[{'Citations': '0'}]
2017,Multi-modal Variational Encoder-Decoders,['https://www.semanticscholar.org/paper/Multi-modal-Variational-Encoder-Decoders-Serban-Ororbia/7c11169076160db23c50d5404b3b596daaaf5aa3'],"[{'Citations': '14', 'Highly Influenced Papers': '2', 'Cite Methods': '8', 'Cite Background': '7', 'Cite Results': '2'}]"
2017,Transformational Sparse Coding,['https://www.semanticscholar.org/paper/Transformational-Sparse-Coding-Gklezakos-Rao/a52cc5b42768cdfb1929e21ab42c8c8d3318121a'],"[{'Citations': '4', 'Twitter Mentions': '4'}]"
2017,Convolutional Neural Networks Generalization Utilizing the Data Graph Structure,['https://www.semanticscholar.org/paper/Convolutional-Neural-Networks-Generalization-the-Hechtlinger-Chakravarti/928ae85ddd836cff1a6e5122eea8da94b66d4f59'],"[{'Citations': '2', 'Cite Background': '1', 'Cite Methods': '1'}]"
2017,Learning Approximate Distribution-Sensitive Data Structures,['https://www.semanticscholar.org/paper/Learning-Approximate-Distribution-Sensitive-Data-Tavares-Solar-Lezama/c39bb69b7a2778dff28cc52c79a83a1cc6ef7aca'],[{'Citations': '0'}]
2017,Sampling Generative Networks,"['https://www.semanticscholar.org/paper/Sampling-Generative-Networks-White/7eaa97be59019f0d36aa7dac27407b004cad5e93', 'https://www.semanticscholar.org/paper/Sampling-Generative-Networks%3A-Notes-on-a-Few-White/f46c307d4d73e86412e0c57161fb52f7591e124b']","[{'Citations': '59', 'Highly Influenced Papers': '7', 'Cite Background': '21', 'Cite Methods': '19', 'Twitter Mentions': '696'}, {'Citations': '39', 'Highly Influenced Papers': '2', 'Cite Background': '18', 'Cite Methods': '15'}]"
2017,Collaborative Deep Embedding via Dual Networks,['https://www.semanticscholar.org/paper/Collaborative-Deep-Embedding-via-Dual-Networks-Xiong-Lin/37002f8f68c52bac71df36ff11246e37282dfd8f'],[{'Citations': '0'}]
2017,An Empirical Analysis of Deep Network Loss Surfaces,['https://www.semanticscholar.org/paper/An-Empirical-Analysis-of-Deep-Network-Loss-Surfaces-Im-Tao/815ae2909fd7fc536afa9773228dab40872d5cb7'],"[{'Citations': '28', 'Highly Influenced Papers': '3', 'Cite Background': '18', 'Cite Methods': '4', 'Cite Results': '1'}]"
2017,Parametric Exponential Linear Unit for Deep Convolutional Neural Networks,['https://www.semanticscholar.org/paper/Parametric-Exponential-Linear-Unit-for-Deep-Neural-Trottier-Gigu%C3%A8re/3b51ad21de4e762ea684be363745e5e2dca848ee'],"[{'Citations': '84', 'Highly Influenced Papers': '13', 'Cite Background': '39', 'Cite Methods': '21', 'Cite Results': '5', 'Twitter Mentions': '23'}]"
2017,CAN AI GENERATE LOVE ADVICE?: TOWARD NEURAL ANSWER GENERATION FOR NON-FACTOID QUESTIONS,['https://www.semanticscholar.org/paper/Can-AI-Generate-Love-Advice%3A-Toward-Neural-Answer-Nakatsuji/ec9a2e359b60eb10a0b60fafba21ce8f98a06eee'],[{'Citations': '0'}]
2017,Multiagent System for Layer Free Network,['https://www.semanticscholar.org/paper/Multiagent-System-for-Layer-Free-Network-Kurotaki-Nakayama/e20a4a107fa2454f76c6531dd9957d5327b7babc'],[{'Citations': '0'}]
2017,Boosted Residual Networks,['https://www.semanticscholar.org/paper/Boosted-Residual-Networks-Mosca-Magoulas/a8637c1a1c8c61581090db71a3c9f0c0197bec2d'],"[{'Citations': '1', 'Cite Methods': '1'}]"
2017,Multi-view Generative Adversarial Networks,['https://www.semanticscholar.org/paper/Multi-view-Generative-Adversarial-Networks-Chen-Denoyer/85b047b3534f55b81ccf37d11abc59f7ba597845'],"[{'Citations': '22', 'Highly Influenced Papers': '3', 'Cite Background': '11', 'Cite Methods': '6', 'Twitter Mentions': '4'}]"
2017,Modular Multitask Reinforcement Learning with Policy Sketches,"['https://www.semanticscholar.org/paper/Modular-Multitask-Reinforcement-Learning-with-Andreas-Klein/3a13f7c43b767b1fb72ef107ef62a4ddd48dd2a7', 'https://www.semanticscholar.org/paper/EARNING-WITH-P-OLICY-S-KETCHES-Andreas-Klein/2ca53cbb1473d7b3e1f0230a234be72c54b94b77']","[{'Citations': '158', 'Highly Influenced Papers': '23', 'Cite Background': '88', 'Cite Methods': '45', 'Cite Results': '5'}, {'Citations': '0'}]"
2017,Prototypical Networks for Few-shot Learning,['https://www.semanticscholar.org/paper/Prototypical-Networks-for-Few-shot-Learning-Snell-Swersky/c269858a7bb34e8350f2442ccf37797856ae9bca'],"[{'Citations': '1,235', 'Highly Influenced Papers': '349', 'Cite Background': '796', 'Cite Methods': '587', 'Cite Results': '65'}]"
2017,Towards Information-Seeking Agents,['https://www.semanticscholar.org/paper/Towards-Information-Seeking-Agents-Bachman-Sordoni/c9d7219d54eccb9e49b72044d805e103fe17ba80'],"[{'Citations': '11', 'Highly Influenced Papers': '1', 'Cite Background': '9', 'Cite Methods': '1', 'Twitter Mentions': '34'}]"
2017,Beyond Bilingual: Multi-sense Word Embeddings using Multilingual Context,['https://www.semanticscholar.org/paper/Beyond-Bilingual%3A-Multi-sense-Word-Embeddings-using-Upadhyay-Chang/78a3a05564ac306bd84d85977b4f1e2a38e91ab2'],"[{'Citations': '18', 'Highly Influenced Papers': '1', 'Cite Background': '10', 'Cite Methods': '3', 'Twitter Mentions': '7'}]"
2017,A Context-aware Attention Network for Interactive Question Answering,"['https://www.semanticscholar.org/paper/A-Context-aware-Attention-Network-for-Interactive-Li-Min/683f1d3bd6e4b3ee7b93ab76108d498ad41a3a6f', 'https://www.semanticscholar.org/paper/A-Context-aware-A-ention-Network-for-Interactive-%E2%88%97-Li-Min/522d666fd846626c7fa43e90058ce10517c48e48']","[{'Citations': '35', 'Cite Background': '8', 'Cite Methods': '6', 'Twitter Mentions': '12'}, {'Citations': '0'}]"
2017,Sequence to Sequence Transduction with Hard Monotonic Attention,['https://www.semanticscholar.org/paper/Sequence-to-Sequence-Transduction-with-Hard-Aharoni-Goldberg/da797d293203ebe7c95edb98184955a9b92990a4'],"[{'Citations': '14', 'Highly Influenced Papers': '1', 'Cite Methods': '6', 'Cite Background': '4'}]"
2017,SoftTarget Regularization: An Effective Technique to Reduce Over-Fitting in Neural Networks,['https://www.semanticscholar.org/paper/SoftTarget-Regularization%3A-An-Effective-Technique-Aghajanyan/83438a7392ff70a80fffa5d04f5937df36abca68'],"[{'Citations': '8', 'Cite Methods': '4', 'Cite Background': '3', 'Twitter Mentions': '41'}]"
2017,Parallel Stochastic Gradient Descent with Sound Combiners,['https://www.semanticscholar.org/paper/Parallel-Stochastic-Gradient-Descent-with-Sound-Maleki-Musuvathi/f77afef27555c90c64f69c004aee5350ea2b651d'],"[{'Citations': '8', 'Highly Influenced Papers': '1', 'Cite Background': '4', 'Cite Methods': '3', 'Twitter Mentions': '7'}]"
2017,Inefficiency of stochastic gradient descent with larger mini-batches (and more learners),['https://www.semanticscholar.org/paper/Inefficiency-of-stochastic-gradient-descent-with-Bhardwaj-Cong/d5c0e1761b1b22dc46ec7ae5b9082b0bf161341d'],[{'Citations': '0'}]
2017,The Power of Sparsity in Convolutional Neural Networks,['https://www.semanticscholar.org/paper/The-Power-of-Sparsity-in-Convolutional-Neural-Changpinyo-Sandler/d5710bce2dda5d01cb14644281731394ff719265'],"[{'Citations': '67', 'Highly Influenced Papers': '2', 'Cite Background': '29', 'Cite Methods': '19', 'Cite Results': '2'}]"
2017,The Variational Walkback Algorithm,['https://www.semanticscholar.org/paper/The-Variational-Walkback-Algorithm-Goyal-Ke/1cdc33527b3584a60a5d270a1152fe6ec0d3e8df'],"[{'Citations': '3', 'Cite Background': '1', 'Cite Methods': '1'}]"
2017,Incremental Sequence Learning,['https://www.semanticscholar.org/paper/Incremental-Sequence-Learning-Jong/0be2096fc558b12eba41642571883ddfd596b408'],"[{'Citations': '4', 'Highly Influenced Papers': '2', 'Cite Methods': '3', 'Cite Background': '1', 'Cite Results': '1', 'Twitter Mentions': '67'}]"
2017,Learning to Draw Samples: With Application to Amortized MLE for Generative Adversarial Learning,"['https://www.semanticscholar.org/paper/Learning-to-Draw-Samples%3A-With-Application-to-MLE-Wang-Liu/0fa88943665de1176b0fc6de4ed7469b40cdb08c', 'https://www.semanticscholar.org/paper/Under-Review-as-a-Conference-Paper-at-Iclr-2017-to-Wang-Liu/9d9106d48e30c07d45ab07c21f8c35d11ae4d35d']","[{'Citations': '78', 'Highly Influenced Papers': '8', 'Cite Methods': '28', 'Cite Background': '16', 'Cite Results': '2', 'Twitter Mentions': '3'}, {'Citations': '0'}]"
2017,Gaussian Attention Model and Its Application to Knowledge Base Embedding and Question Answering,['https://www.semanticscholar.org/paper/Gaussian-Attention-Model-and-Its-Application-to-and-Zhang-Winn/f68bc34e0ec6a229fa716ee80227ef0639adca6e'],"[{'Citations': '5', 'Cite Methods': '2', 'Cite Background': '1', 'Twitter Mentions': '10'}]"
2017,Recurrent Inference Machines for Solving Inverse Problems,['https://www.semanticscholar.org/paper/Recurrent-Inference-Machines-for-Solving-Inverse-Putzky-Welling/4e06b7bc29375d937bce60da355cabb9744b5e0a'],"[{'Citations': '49', 'Highly Influenced Papers': '1', 'Cite Background': '20', 'Cite Methods': '19', 'Twitter Mentions': '28'}]"
2017,Learning a Static Analyzer: A Case Study on a Toy Language,['https://www.semanticscholar.org/paper/Learning-a-Static-Analyzer%3A-A-Case-Study-on-a-Toy-Zaheer-Tristan/37d13e68da7730ffdd7cee51f643da3cddc8cb26'],"[{'Citations': '2', 'Cite Background': '1'}]"
2017,The Incredible Shrinking Neural Network: New Perspectives on Learning Representations Through The Lens of Pruning,['https://www.semanticscholar.org/paper/The-Incredible-Shrinking-Neural-Network%3A-New-on-The-Wolfe-Sharma/c62930011712cdfcab78adb9d05b4f4e951a9ab5'],"[{'Citations': '14', 'Cite Methods': '8', 'Cite Background': '4', 'Cite Results': '1', 'Twitter Mentions': '14'}]"
2017,Neural Machine Translation with Latent Semantic of Image and Text,['https://www.semanticscholar.org/paper/Neural-Machine-Translation-with-Latent-Semantic-of-Toyama-Misono/1d57d445cce5982bb32d9424f3115ff8d6381a7d'],"[{'Citations': '8', 'Highly Influenced Papers': '3', 'Cite Background': '5', 'Cite Methods': '5', 'Twitter Mentions': '4'}]"
2017,CONTENT2VEC: SPECIALIZING JOINT REPRESENTATIONS OF PRODUCT IMAGES AND TEXT FOR THE TASK OF PRODUCT RECOMMENDATION,['https://www.semanticscholar.org/paper/CONTENT2VEC%3A-SPECIALIZING-JOINT-REPRESENTATIONS-OF-Nedelec-Smirnova/b89b05d7c8239bd4873032c6afce59f313bd6dcf'],"[{'Citations': '6', 'Cite Methods': '3'}]"
2017,Group Sparse CNNs for Question Sentence Classification with Answer Sets,"['https://www.semanticscholar.org/paper/Group-Sparse-CNNs-for-Question-Sentence-with-Answer-Ma-Huang/5e8454fb410a6a33aa12628407af99fc3ac6a738', 'https://www.semanticscholar.org/paper/Group-Sparse-CNNs-for-Question-Classification-with-Ma-Huang/10a31d4dcbeb7269a9dae85f07f6ce9945736ce1']","[{'Citations': '0'}, {'Citations': '7', 'Cite Background': '4', 'Cite Methods': '1', 'Twitter Mentions': '7'}]"
2017,Multi-label learning with the RNNs for Fashion Search,['https://www.semanticscholar.org/paper/Multi-label-learning-with-the-RNNs-for-Fashion-Kim/3741463743d0753f1ff199dc8c85dbe920b0dd6d'],"[{'Citations': '1', 'Cite Methods': '1'}]"
2017,A Joint Many-Task Model: Growing a Neural Network for Multiple NLP Tasks,['https://www.semanticscholar.org/paper/A-Joint-Many-Task-Model%3A-Growing-a-Neural-Network-Hashimoto-Xiong/ade0c116120b54b57a91da51235108b75c28375a'],"[{'Citations': '288', 'Highly Influenced Papers': '32', 'Cite Background': '148', 'Cite Methods': '96', 'Cite Results': '6'}]"
2017,An Analysis of Deep Neural Network Models for Practical Applications,"['https://www.semanticscholar.org/paper/An-Analysis-of-Deep-Neural-Network-Models-for-Canziani-Paszke/9a786d1ecf77dfba3459a83cd3fa0f1781bbcba4', 'https://www.semanticscholar.org/paper/Evaluation-of-neural-network-architectures-for-Canziani-Culurciello/690ebe31326fec38da40e838509bd9a3482f6c11']","[{'Citations': '473', 'Highly Influenced Papers': '26', 'Cite Background': '230', 'Cite Methods': '98', 'Cite Results': '10'}, {'Citations': '20', 'Highly Influenced Papers': '3', 'Cite Background': '12', 'Cite Methods': '4', 'Cite Results': '1'}]"
2017,Improving Stochastic Gradient Descent with Feedback,['https://www.semanticscholar.org/paper/Improving-Stochastic-Gradient-Descent-with-Feedback-Koushik-Hayashi/2622d011790457e27e80fa46ab86d3b7765619ea'],"[{'Citations': '23', 'Highly Influenced Papers': '3', 'Cite Methods': '10', 'Cite Background': '4', 'Twitter Mentions': '239'}]"
2017,Understanding intermediate layers using linear classifier probes,['https://www.semanticscholar.org/paper/Understanding-intermediate-layers-using-linear-Alain-Bengio/5e23a28063b395bdaf784dc548a046885cb90cf2'],"[{'Citations': '167', 'Highly Influenced Papers': '12', 'Cite Background': '84', 'Cite Methods': '47', 'Cite Results': '3', 'Twitter Mentions': '133'}]"
2017,Classify or Select: Neural Architectures for Extractive Document Summarization,"['https://www.semanticscholar.org/paper/Classify-or-Select%3A-Neural-Architectures-for-Nallapati-Zhou/9f0eb43643dd4f7252e16b1e3136e565e3ee940a', 'https://www.semanticscholar.org/paper/EXTRACTIVE-DOCUMENT-SUMMARIZATION-Nallapati-Zhou/b515e3e14ea5de615831c75238ec61d9ab545ba7']","[{'Citations': '45', 'Highly Influenced Papers': '9', 'Cite Background': '18', 'Cite Methods': '17', 'Cite Results': '2', 'Twitter Mentions': '4'}, {'Citations': '0'}]"
2017,Joint Training of Ratings and Reviews with Recurrent Recommender Networks,['https://www.semanticscholar.org/paper/Joint-Training-of-Ratings-and-Reviews-with-Networks-Wu-Ahmed/b11ba961fcdd379a602c049e145dda35c39daf6d'],"[{'Citations': '13', 'Highly Influenced Papers': '1', 'Cite Background': '6', 'Cite Methods': '3'}]"
