year,title,citations,cite_background,cite_methods,cite_results,twitter_mentions,highly_influenced_papers
2018,Learning Latent Representations in Neural Networks for Clustering through Pseudo Supervision and Graph-based Activity Regularization,15,3,3,0,10,2
2018,Parametric Manifold Learning Via Sparse Multidimensional Scaling,3,2,0,0,3,0
2018,Fast and Accurate Inference with Adaptive Ensemble Prediction for Deep Networks,1,0,0,0,0,0
2018,Counterfactual Image Networks,0,0,0,0,0,0
2018,Massively Parallel Hyperparameter Tuning,39,17,18,2,54,8
2018,Hallucinating brains with artificial brains,1,1,0,0,0,0
2018,Still not systematic after all these years: On the compositional skills of sequence-to-sequence recurrent networks,41,24,3,2,0,4
2018,FusionNet: Fusing via Fully-aware Attention with Application to Machine Comprehension,96,51,25,5,0,13
2018,Multi-task Learning on MNIST Image Datasets,1,0,1,0,0,0
2018,A closer look at the word analogy problem,0,0,0,0,0,0
2018,Learning Deep ResNet Blocks Sequentially using Boosting Theory,46,24,14,3,131,9
2018,A Flexible Approach to Automated RNN Architecture Generation,7,4,3,0,445,0
2018,Large Scale Multi-Domain Multi-Task Learning with MultiModel,0,0,0,0,0,0
2018,Learning Generative Models with Locally Disentangled Latent Factors,0,0,0,0,0,0
2018,Towards Reverse-Engineering Black-Box Neural Networks,69,43,17,2,59,8
2018,A Deep Predictive Coding Network for Learning Latent Representations,4,4,0,0,0,0
2018,On Batch Adaptive Training for Deep Learning: Lower Loss and Larger Step Size,0,0,0,0,0,0
2018,Training with Growing Sets: A Simple Alternative to Curriculum Learning and Self Paced Learning,1,0,0,0,0,0
2018,Learning to Mix n-Step Returns: Generalizing Lambda-Returns for Deep Reinforcement Learning,17,0,0,0,17,0
2018,Piecewise Linear Neural Networks verification: A comparative study,43,19,15,5,20,4
2018,Ensemble Robustness and Generalization of Stochastic Deep Learning Algorithms,9,6,1,0,0,0
2018,Heterogeneous Bitwidth Binarization in Convolutional Neural Networks,13,9,4,0,39,2
2018,Residual Gated Graph ConvNets,24,9,12,1,12,4
2018,WHAT ARE GANS USEFUL FOR?,0,0,0,0,0,0
2018,Learning objects from pixels,1,0,0,0,0,0
2018,Learning to Compute Word Embeddings On the Fly,46,27,18,0,124,7
2018,SIC-GAN: A Self-Improving Collaborative GAN for Decoding Sketch RNNs,0,0,0,0,0,0
2018,On the Construction and Evaluation of Color Invariant Networks,0,0,0,0,0,0
2018,The Mutual Autoencoder: Controlling Information in Latent Code Representations,16,12,2,0,0,2
2018,Avoiding degradation in deep feed-forward networks by phasing out skip-connections,2,2,0,0,0,0
2018,Capturing Human Category Representations by Sampling in Deep Feature Spaces,1,0,0,0,3,0
2018,Deep Sensing: Active Sensing using Multi-directional Recurrent Neural Networks,13,6,5,0,0,1
2018,"Universality, Robustness, and Detectability of Adversarial Perturbations under Adversarial Training",3,2,1,1,0,1
2018,Autoregressive Generative Adversarial Networks,2,0,1,0,0,0
2018,"Learning to Select: Problem, Solution, and Applications",0,0,0,0,0,0
2018,Sample-Efficient Deep Reinforcement Learning via Episodic Backward Update,7,3,1,0,7,1
2018,Policy Gradient For Multidimensional Action Spaces: Action Sampling and Entropy Bonus,0,0,0,0,0,0
2018,GENERATIVE LOW-SHOT NETWORK EXPANSION,4,0,0,0,4,0
2018,Cheap DNN Pruning with Performance Guarantees ,0,0,0,0,0,0
2018,Alternating Multi-bit Quantization for Recurrent Neural Networks,55,32,32,3,4,19
2018,Learning to Generate Filters for Convolutional Neural Networks,0,0,0,0,0,0
2018,Theoretical properties of the global optimizer of two-layer Neural Network,24,11,1,2,2,0
2018,Regularization for Deep Learning: A Taxonomy,66,33,16,0,41,2
2018,Kernel Graph Convolutional Neural Nets,27,5,9,3,2,1
2018,Improving Search Through A3C Reinforcement Learning Based Conversational Agent,1,1,0,0,9,0
2018,Now I Remember! Episodic Memory For Reinforcement Learning,2,1,0,0,0,0
2018,An Out-of-the-box Full-network Embedding for Convolutional Neural Networks,12,7,5,0,9,1
2018,Parameter Space Noise for Exploration,248,121,64,6,40,18
2018,Global Convergence of Policy Gradient Methods for Linearized  Control Problems,166,93,48,16,5,38
2018,A Bayesian Nonparametric Topic Model with Variational Auto-Encoders,0,0,0,0,0,0
2018,DropMax: Adaptive Stochastic Softmax,2,1,1,0,0,0
2018,Graph Partition Neural Networks for Semi-Supervised Classification,27,11,12,1,9,3
2018,Semi-supervised Outlier Detection using Generative And Adversary Framework,4,1,1,0,0,1
2018,Deep Asymmetric Multi-task Feature Learning,8,3,2,0,17,0
2018,Cross-Corpus Training with TreeLSTM for the Extraction of Biomedical Relationships from Text,0,0,0,0,0,0
2018,Learning to navigate by distilling visual information and natural language instructions,0,0,0,0,0,0
2018,Statestream: A toolbox to explore layerwise-parallel deep neural networks,0,0,0,0,0,0
2018,Beyond Finite Layer Neural Networks: Bridging Deep Architectures and Numerical Differential Equations,124,70,38,1,168,13
2018,Training RNNs as Fast as CNNs,115,59,43,2,550,31
2018,Revisiting Bayes by Backprop,0,0,0,0,0,0
2018,PARAMETRIZED DEEP Q-NETWORKS LEARNING: PLAYING ONLINE BATTLE ARENA WITH DISCRETE-CONTINUOUS HYBRID ACTION SPACE,1,1,0,0,0,0
2018,Towards Building Affect sensitive Word Distributions,0,0,0,0,0,0
2018,Unsupervised Learning of Entailment-Vector Word Embeddings,0,0,0,0,0,0
2018,Overcoming the vanishing gradient problem in plain recurrent networks,11,6,1,0,38,0
2018,VoiceLoop: Voice Fitting and Synthesis via a Phonological Loop,67,32,29,2,51,9
2018,Graph Topological Features via GAN,0,0,0,0,0,0
2018,Improve Training Stability of Semi-supervised Generative Adversarial Networks with Collaborative Training,1,1,0,0,0,0
2018,Disentangled activations in deep networks,3,0,0,0,0,0
2018,On the State of the Art of Evaluation in Neural Language Models,272,149,73,20,0,34
2018,Interpretable Classification via Supervised Variational Autoencoders and Differentiable Decision Trees,2,1,0,0,0,0
2018,Zero-shot Cross Language Text Classification,0,0,0,0,0,0
2018,Long Term Memory Network for Combinatorial Optimization Problems,0,0,0,0,0,0
2018,Autoregressive Convolutional Neural Networks for Asynchronous Time Series,36,15,10,0,183,4
2018,Towards Unsupervised Classification with Deep Generative Models,0,0,0,0,0,0
2018,Topic-Based Question Generation,0,0,0,0,0,0
2018,Variance Regularized Counterfactual Risk Minimization via Variational Divergence Minimization,4,2,2,0,0,2
2018,Lifelong Learning with Output Kernels,1,1,0,0,0,0
2018,Deep Continuous Clustering,18,7,8,0,4,3
2018,Label Embedding Network: Learning Label Representation for Soft Training of Deep Networks,23,8,6,0,9,0
2018,Semantic Code Repair using Neuro-Symbolic Transformation Networks,15,6,8,0,8,0
2018,Simple and efficient architecture search for Convolutional Neural Networks,86,36,34,1,124,12
2018,Natural Language Inference with External Knowledge,86,48,29,1,9,12
2018,AirNet: a machine learning dataset for air quality forecasting,6,4,0,0,0,0
2018,Recursive Binary Neural Network Learning Model  with 2-bit/weight Storage Requirement,4,1,2,0,31,0
2018,Learning Dynamic State Abstractions for Model-Based Reinforcement Learning,1,1,0,0,0,1
2018,Towards Effective GANs for Data Distributions with Diverse Modes,1,0,0,0,0,0
2018,Unsupervised Adversarial Anomaly  Detection using One-Class Support Vector Machines,1,0,0,0,0,0
2018,Estimation of cross-lingual news similarities using text-mining methods,3,0,0,0,3,0
2018,Data-driven Feature Sampling for Deep Hyperspectral Classification and Segmentation,5,0,0,0,5,0
2018,Grouping-By-ID: Guarding Against Adversarial Domain Shifts,2,0,1,0,0,0
2018,"MACH: Embarrassingly parallel $K$-class classification in $O(d\log{K})$ memory and $O(K\log{K} + d\log{K})$ time, instead of $O(Kd)$",2,1,0,0,0,0
2018,SHADE: SHAnnon DEcay Information-Based Regularization for Deep Learning,5,4,3,0,35,1
2018,Lifelong Generative Modeling,21,15,6,1,11,1
2018,A Self-Training Method for Semi-Supervised GANs,1,1,0,0,5,0
2018,Neighbor-encoder,0,0,0,0,0,0
2018,Benefits of Depth for Long-Term Memory of Recurrent Networks,6,1,3,0,0,0
2018,A Neural Method for Goal-Oriented Dialog Systems to interact with Named Entities,0,0,0,0,0,0
2018,Loss Functions for Multiset Prediction,9,4,4,0,15,0
2018,Improving the Universality and Learnability of Neural Programmer-Interpreters with Combinator Abstraction,7,4,2,0,7,0
2018,Efficiently applying attention to sequential data with the Recurrent Discounted Attention unit,17,0,0,0,17,0
2018,Comparison of Paragram and GloVe Results for Similarity Benchmarks,0,0,0,0,0,0
2018,Domain Adaptation for Deep Reinforcement Learning in Visually Distinct Games,1,0,0,0,0,0
2018,Flexible Prior Distributions for Deep Generative Models,10,0,0,0,10,0
2018,Ego-CNN: An Ego Network-based Representation of Graphs Detecting Critical Structures,0,0,0,0,0,0
2018,Lifelong Learning by Adjusting Priors,0,0,0,0,0,0
2018,A Simple Fully Connected Network for Composing Word Embeddings from Characters,0,0,0,0,0,0
2018,"Dissecting Adam: The Sign, Magnitude and Variance of Stochastic Gradients",35,21,6,1,74,4
2018,Censoring Representations with Multiple-Adversaries over Random Subspaces,0,0,0,0,0,0
2018,Evolutionary Expectation Maximization for Generative Models with Binary Latents,0,0,0,0,0,0
2018,Learnability of Learned Neural Networks,0,0,0,0,0,0
2018,Compact Neural Networks based on the Multiscale Entanglement Renormalization Ansatz,3,0,0,0,8,0
2018,Online Hyper-Parameter Optimization,0,0,0,0,0,0
2018,Learning to Teach,48,23,17,5,19,6
2018,Word2net: Deep Representations of Language,0,0,0,0,0,0
2018,The loss surface and expressivity of deep convolutional neural networks,73,40,6,7,20,5
2018,Combination of Supervised and Reinforcement Learning For Vision-Based Autonomous Control,1,0,0,0,0,0
2018,Gating out sensory noise in a spike-based Long Short-Term Memory network,0,0,0,0,0,0
2018,Learning to Infer Graphics Programs from Hand-Drawn Images,77,34,23,0,0,5
2018,Federated Learning: Strategies for Improving Communication Efficiency,597,334,157,7,5,55
2018,Convolutional Sequence Modeling Revisited,12,7,5,0,0,3
2018,Searching for Activation Functions,502,173,171,8,0,63
2018,On Convergence and Stability of GANs,169,82,45,4,82,18
2018,Training Autoencoders by Alternating Minimization,0,0,0,0,0,0
2018,Learning temporal evolution of probability distribution with Recurrent Neural Network,2,0,1,0,0,0
2018,LEARNING TO ORGANIZE KNOWLEDGE WITH N-GRAM MACHINES,2,1,1,0,0,0
2018,Stabilizing GAN Training with Multiple Random Projections,35,25,6,0,0,4
2018,Meta-Learning and Universality: Deep Representations and Gradient Descent can Approximate any Learning Algorithm,89,35,22,2,39,2
2018,TCAV: Relative concept importance testing with Linear Concept Activation Vectors,21,15,2,0,0,4
2018,Shifting Mean Activation Towards Zero with Bipolar Activation Functions,8,3,3,0,89,0
2018,Continuous-Time Flows for Efficient Inference and Density Estimation,21,11,8,3,6,4
2018,Large-scale Cloze Test Dataset Designed by Teachers,26,16,11,0,22,8
2018,Deep Learning is Robust to Massive Label Noise,176,100,9,7,115,12
2018,Unsupervised Hierarchical Video Prediction,0,0,0,0,0,0
2018,One-shot and few-shot learning of word embeddings,9,4,2,0,19,0
2018,Unbiasing Truncated Backpropagation Through Time,24,12,13,1,20,5
2018,Joint autoencoders: a flexible meta-learning framework,2,2,2,0,0,0
2018,On the Use of Word Embeddings Alone to Represent Natural Language Sequences,4,2,3,1,0,2
2018,Byte-Level Recursive Convolutional Auto-Encoder for Text,3,0,1,0,6,0
2018,Phase Conductor on Multi-layered Attentions for Machine Comprehension,22,6,6,1,4,0
2018,Gaussian Prototypical Networks for Few-Shot Learning on Omniglot,15,7,1,1,5,1
2018,Anomaly Detection with Generative Adversarial Networks,41,16,16,0,0,9
2018,Learning Gaussian Policies from Smoothed Action Value Functions,12,8,3,0,18,0
2018,Spectral Graph Wavelets for Structural Role Similarity in Networks,12,8,4,0,0,1
2018,Adversarial Spheres,589,56,9,4,471,14
2018,Modifying memories in a Recurrent Neural Network Unit,0,0,0,0,0,0
2018,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor,648,333,338,18,47,200
2018,Challenges in Disentangling Independent Factors of Variation,29,20,12,0,0,4
2018,Ground-Truth Adversarial Examples,59,21,11,2,0,6
2018,Learning Parsimonious Deep Feed-forward Networks,0,0,0,0,0,0
2018,Learning Deep Generative Models of Graphs,195,98,61,6,84,25
2018,An information-theoretic analysis of deep latent-variable models,51,14,3,0,0,1
2018,Trust-PCL: An Off-Policy Trust Region Method for Continuous Control,52,28,25,1,52,9
2018,Modular Continual Learning in a Unified Visual Environment,31,0,0,0,31,0
2018,PixelDefend: Leveraging Generative Models to Understand and Defend against Adversarial Examples,281,169,71,5,12,34
2018,BinaryFlex: On-the-Fly Kernel Generation in Binary Convolutional Networks,0,0,0,0,0,0
2018,Neural Networks for irregularly observed continuous-time Stochastic Processes,1,0,1,0,0,0
2018,Learning to diagnose from scratch by exploiting dependencies among labels,113,45,38,10,0,13
2018,Towards Provable Control for Unknown Linear Dynamical Systems,22,14,3,0,0,0
2018,Depth separation and weight-width trade-offs for sigmoidal neural networks,0,0,0,0,0,0
2018,Time Limits in Reinforcement Learning,23,7,7,0,14,1
2018,Learning Independent Features with Adversarial Nets for Non-linear ICA,33,15,18,0,2,8
2018,Discovering the mechanics of hidden neurons,1,1,0,0,0,0
2018,DNN Model Compression Under Accuracy Constraints,2,2,1,0,0,0
2018,Using Deep Reinforcement Learning to Generate Rationales for Molecules,0,0,0,0,0,0
2018,Fast Node Embeddings: Learning Ego-Centric Representations,6,3,2,0,0,0
2018,HybridNet: A Hybrid Neural Architecture to Speed-up Autoregressive  Models,0,0,0,0,0,0
2018,Sparse Regularized Deep Neural Networks For Efficient Embedded Learning,0,0,0,0,0,0
2018,GANITE: Estimation of Individualized Treatment Effects using Generative Adversarial Nets,44,18,19,1,0,6
2018,Network Signatures from Image Representation of Adjacency Matrices: Deep/Transfer Learning for Subgraph Classification,6,4,2,0,12,0
2018,SCAN: Learning Hierarchical Compositional Visual Concepts,39,24,6,0,0,2
2018,Variance-based Gradient Compression for Efficient Distributed Deep Learning,16,10,4,0,6,0
2018,Learning to Encode Text as Human-Readable Summaries using Generative Adversarial Networks,24,13,7,2,8,7
2018,Subspace Network: Deep Multi-Task Censored Regression for Modeling Neurodegenerative Diseases,2,1,1,0,11,0
2018,UCB EXPLORATION VIA Q-ENSEMBLES,34,12,17,0,14,3
2018,Convergence rate of sign stochastic gradient descent for non-convex functions,4,0,3,0,0,1
2018,Empirical Analysis of the Hessian of Over-Parametrized Neural Networks,128,75,21,4,7,15
2018,CNNs as Inverse Problem Solvers and Double Network Superresolution,0,0,0,0,0,0
2018,IVE-GAN: Invariant Encoding Generative Adversarial Networks,14,0,0,0,14,0
2018,Composable Planning with Attributes,21,11,6,1,14,2
2018,How do deep convolutional neural networks learn from raw audio waveforms?,7,2,1,1,0,1
2018,Relevance of Unsupervised Metrics in Task-Oriented Dialogue for Evaluating Natural Language Generation,70,21,36,3,6,5
2018,Evaluation of generative networks through their data augmentation capacity,2,0,0,0,0,0
2018,FastGCN: Fast Learning with Graph Convolutional Networks via Importance Sampling,231,103,108,7,0,45
2018,Interpretable and Pedagogical Examples,10,5,2,0,30,0
2018,On the Generalization Effects of DenseNet Model Structures ,0,0,0,0,0,0
2018,INTERPRETATION OF NEURAL NETWORK IS FRAGILE,141,97,26,6,71,15
2018,Faster Discovery of Neural Architectures by Searching for Paths in a Large Model,10,4,3,0,0,1
2018,Deep Lipschitz networks and Dudley GANs,10,4,3,1,0,3
2018,Acquiring Target Stacking Skills by Goal-Parameterized Deep Reinforcement Learning,5,2,1,0,11,0
2018,XGAN: Unsupervised Image-to-Image Translation for many-to-many Mappings,50,17,16,0,49,4
2018,Meta-Learning Transferable Active Learning Policies by Deep Reinforcement Learning,23,16,7,1,0,3
2018,Feature Map Variational Auto-Encoders,1,1,1,0,0,0
2018,Structured Exploration via Hierarchical Variational Policy Networks,3,2,0,0,0,0
2018,Bayesian Time Series Forecasting with Change Point and Anomaly Detection,1,1,0,0,0,0
2018,An empirical study on evaluation metrics of generative adversarial networks,63,23,20,4,59,11
2018,Explaining the Mistakes of Neural Networks with Latent Sympathetic Examples,0,0,0,0,0,0
2018,FAST READING COMPREHENSION WITH CONVNETS,9,5,1,0,6,1
2018,Block-Sparse Recurrent Neural Networks,39,19,18,0,20,5
2018,Bias-Variance Decomposition for Boltzmann Machines,0,0,0,0,0,0
2018,Unseen Class Discovery in Open-world Classification,17,10,3,0,5,1
